step,time,r,phi,reward,boxX,boxY,boxPhi,success
58,0.576260089874,0.148519098759,2.77423095703,1.6359555225944955,0.166818669104,0.0644920629763,1.56589824296,False
59,0.575666904449,0.061681330204,0.759351611137,1000.0,0.0439082441667,0.0437546193744,1.06883364237,True
60,0.703353881836,0.0719878599048,1.77596664429,2.841822845124503,-0.18581269525,0.0296733764924,0.807018327805,False
61,0.604470014572,0.117428869009,1.50419747829,5.498900557025859,0.0872526607107,0.161411075995,0.208473358567,False
62,0.602968931198,0.115818113089,1.14647448063,2.6980483211430624,-0.109963738529,0.00812640532918,0.048019683438,False
63,0.575700044632,0.127265125513,0.761894881725,2.113618076093235,-0.140472203884,0.131216732354,3.04294121463,False
64,0.704843044281,0.158643901348,2.48193335533,3.1324462859588937,0.0295489909966,0.135714271358,2.52932762688,False
65,0.631500005722,0.134079739451,2.21875143051,1.9845239772694572,0.162312289341,0.0412209664131,1.68205992829,False
66,0.597670078278,0.0750146359205,1.68459200859,4.000813314215271,0.116416084684,0.07771377803,1.8421936642,False
67,0.611649036407,0.0933238118887,2.79593682289,4.456275682173034,-0.19990372139,0.0363937844372,1.59234069959,False
68,0.691443920135,0.139124676585,0.961508393288,4.493156624904087,0.177178808525,0.0605609756298,1.28199966478,False
69,0.655867099762,0.105647966266,2.00315904617,4.478115767991616,-0.149071674827,0.057417667999,2.60733556403,False
70,0.602345943451,0.0872578024864,2.50469136238,3.6217422835411655,-0.00326761636149,0.172665036622,2.25311489676,False
71,0.666512012482,0.105782181025,1.85529625416,23.114776272625328,-0.035543921485,0.122354172865,1.21480048945,False
72,0.761288166046,0.171593531966,0.486693739891,1.464430041852,-0.18701381505,0.123480084736,1.9790974725,False
73,0.561857938766,0.105101525784,1.61140573025,7.6055129776885355,-0.046634370734,0.15528397974,1.54038469682,False
74,0.62877702713,0.0923511236906,1.9742937088,5.502988585323943,0.0529250560222,0.0675730759658,0.390574713273,False
75,0.602833032608,0.154564917088,2.14980125427,5.985590364145702,-0.149156350021,0.182356663626,2.51120447751,False
76,0.689081192017,0.0996694564819,1.58494997025,3.9815477584669017,0.124100339775,0.103801461846,2.46768694111,False
77,0.567375183105,0.150501817465,0.365511059761,9.400947298577112,0.102646488519,0.0910940473624,2.48047190034,False
78,0.605283975601,0.116830602288,2.79549860954,2.8556837661190078,-0.00553395970051,0.18021427993,2.96812412335,False
79,0.656116008759,0.161285743117,0.711204767227,1.719619165709431,-0.16260951228,0.163878843016,2.79215979839,False
80,0.693135023117,0.173672765493,2.19878435135,4.156273268504616,-0.0778753639892,0.0226889791275,1.33822500199,False
81,0.627491950989,0.0907200500369,2.07643795013,8.279129456950487,-0.0337435213836,0.0198421976196,2.43102324514,False
82,0.628268003464,0.11222974956,1.81281328201,3.459396396356375,0.0745672417194,0.00602684691045,2.88801068802,False
83,0.651113986969,0.0745836943388,0.768902480602,2.2089300243330396,-0.171868213649,0.0718506629642,0.0922921625501,False
84,0.69784283638,0.0598275847733,1.92129433155,3.2465924096508827,0.127602679628,0.0141035222956,2.80680912101,False
85,0.63081407547,0.124645754695,1.46977829933,2.6222412020885093,0.175304907265,0.0246376242458,0.022570983699,False
86,0.568317174911,0.149783313274,1.41216993332,3.0649086875421885,0.143670243448,0.0373983404846,0.353086852493,False
87,0.605924129486,0.0955006107688,0.518710851669,4.687564000985075,0.186607704187,0.072447973989,1.48713697974,False
88,0.701695919037,0.13862220943,1.50802600384,4.490821101879479,0.0543662826031,0.036809110035,3.11945004447,False
89,0.603042840958,0.0952446162701,1.27356982231,3.0528518226648003,0.15907012566,0.189135678299,2.52706665082,False
90,0.62154507637,0.158515810966,1.53705501556,4.310827790787059,-0.0835761923419,0.0839570755708,0.145316494744,False
91,0.676635026932,0.0991751998663,2.11600995064,4.19162200510334,-0.170715540254,0.0840463404348,1.73031753503,False
92,0.690392017365,0.111846841872,0.405342817307,9.063633158094907,0.0547864149647,0.0169111389638,1.39741545724,False
93,0.65785908699,0.148002788424,1.9236664772,8.721665185147875,-0.0365495115267,0.0834450959592,2.28764652374,False
94,0.602139949799,0.144288539886,1.45101451874,9.091518662316314,-0.0116449830203,0.190053665914,2.50233202717,False
95,0.637956857681,0.119889862835,0.585429191589,17.003791866365727,0.118262862273,0.08923287679,1.25279459558,False
96,0.77866601944,0.0554435327649,2.01797127724,3.635483942259978,-0.0186211873877,0.187420929258,0.447888973628,False
97,0.618716955185,0.0799328535795,2.58492517471,7.606331462648959,-0.118544038252,0.000368632123133,2.19594722672,False
98,0.632595062256,0.116542167962,2.06228017807,3.047308932906498,0.107453703817,0.125784075709,1.71282181173,False
99,0.602247953415,0.151777327061,2.24131250381,2.9610249682383425,0.0712714984944,0.152017967345,0.729989018648,False
100,0.603926897049,0.0518961772323,2.96907806396,2.55564091521334,-0.151667355686,0.176743603749,0.12738255016,False
101,0.578485012054,0.0400000065565,0.0,5.950842406616286,-0.0415060059888,0.0204063456454,0.793591706664,False
102,0.613915920258,0.0400000065565,0.0,68.26812849785597,0.0381639661946,0.00709019313821,2.48888427922,False
103,0.698371171951,0.0400000065565,0.0,2.1604518477007426,-0.10038118097,0.183995617571,0.513822427263,False
104,0.574364900589,0.0400000065565,0.0,3.972700700145754,0.029592721233,0.125427937821,1.66936632163,False
105,0.607095003128,0.0400000065565,0.0,2.8891707676750285,0.111420103622,0.157635485051,0.918143547518,False
106,0.593980073929,0.0400000065565,0.0,5.841697125505099,0.0788127723948,0.0762855505961,1.85687752851,False
107,0.729762792587,0.0400000065565,0.0,5.133455151780199,-0.0109337695171,0.0830214801699,1.49764512096,False
108,0.581538915634,0.0400000065565,0.0,2.2311186972235757,-0.175911157,0.0600370304924,2.34114528796,False
109,0.556226015091,0.0400000065565,0.0,2.7028501678098658,-0.011388452676,0.177709008743,0.03176179703,False
110,0.601453065872,0.0400000065565,0.0,3.2818577893546914,0.0745186088959,0.148390771336,2.10174929835,False
111,0.731125831604,0.0400000065565,0.0,2.111845923923917,0.199874050231,0.174629447818,2.19812779023,False
112,0.55441403389,0.0400000065565,0.0,3.9494551295978866,-0.0848303580546,0.0210920534045,1.44794401768,False
113,0.561146974564,0.0400000065565,0.0,3.393364787179101,0.158880390786,0.0870540546596,1.40520893213,False
114,0.598989963531,0.0400000065565,0.0,3.275271147328209,0.164156959018,0.0888248672324,2.47977764275,False
115,0.710540056229,0.0400000065565,0.0,3.1863100900523036,-0.111936191334,0.0392389333833,2.95320593277,False
116,0.591380834579,0.0400000065565,0.0,3.392954298187383,-0.10638829579,0.0169314129219,0.586710864562,False
117,0.625888824463,0.0400000065565,0.0,4.079061529760446,0.0443119504974,0.122501349578,2.214583151,False
118,0.611176967621,0.0400000065565,0.0,3.710615107755595,-0.0587715673106,0.0916588649957,1.98510778068,False
119,0.743348121643,0.0400000065565,0.0,2.186376761047426,0.171903940244,0.186815269933,1.82514009393,False
120,0.577301979065,0.0400000065565,0.0,3.7330688608494755,-0.0936511843138,0.00876145072662,0.511632059282,False
121,0.568372964859,0.0400000065565,0.0,3.22083023882046,0.11467173823,0.136100799176,3.04946794142,False
122,0.617624044418,0.0400000065565,0.0,4.708553134355857,-0.0641985040655,0.0204677739834,2.77349910697,False
123,0.70436501503,0.0400000065565,0.0,4.541585624849255,-0.0699426136747,0.00576582330762,0.139337567962,False
124,0.59251999855,0.0400000065565,0.0,2.9455909783576595,-0.12488598574,0.0403243172933,2.11324847425,False
125,0.617660045624,0.0400000065565,0.0,3.239953075881051,-0.0981443301377,0.0687880752563,2.23832316021,False
126,0.598290205002,0.0400000065565,0.0,3.221016086682162,-0.0156275764248,0.144920965192,0.149126800785,False
127,0.747725009918,0.0400000065565,0.0,2.5848056182577444,-0.152750545485,0.0162953991311,0.310170812936,False
128,0.566850185394,0.0400000065565,0.0,7.623728846724886,-0.0237440895654,0.0154286620289,1.3412577053,False
129,0.598168134689,0.0400000065565,0.0,2.5725318307637806,-0.127844243497,0.0980026904047,0.402392396564,False
130,0.612161874771,0.0400000065565,0.0,3.860269919030811,-0.0260625269792,0.111410812884,0.896942895826,False
131,0.681275129318,0.0400000065565,0.0,3.6632036702834463,-0.0232865467249,0.120933980438,1.68441210706,False
132,0.582254886627,0.0400000065565,0.0,6.577558320247267,0.113397454357,0.0197801532933,2.30242615134,False
133,0.622852087021,0.0400000065565,0.0,3.3269336126691846,0.0638483166887,0.148384311103,1.61880947203,False
134,0.55613899231,0.0400000065565,0.0,2.0606052773328507,-0.152702275005,0.147456673629,1.12753224778,False
135,0.716253042221,0.0400000065565,0.0,2.2229780098598133,-0.111376807869,0.166359977277,0.754409768111,False
136,0.58299612999,0.0400000065565,0.0,8.548633885109375,0.0514046891936,0.0573662095995,0.538413613661,False
137,0.563887119293,0.0400000065565,0.0,64.80005331614431,0.0341723788822,0.00505727948546,0.407850533066,False
138,0.62267780304,0.0400000065565,0.0,1.9278284119375233,-0.169417517973,0.15300812305,2.45497832409,False
139,0.658655881882,0.0400000065565,0.0,2.3473359517381276,-0.114616825475,0.146512118179,2.56408620268,False
140,0.579022169113,0.0400000065565,0.0,2.769549870744661,0.0515957429959,0.180161970731,0.339335659876,False
141,0.589807987213,0.0400000065565,0.0,8.648408831000328,-0.0177588394025,0.00252709978615,0.691381580918,False
142,0.561944961548,0.0400000065565,0.0,2.9247549106731547,0.181330352239,0.0961830177099,0.98628309447,False
143,0.694699048996,0.0400000065565,0.0,2.9504474171806283,0.0813675409289,0.164339259738,2.46730869593,False
144,0.548397779465,0.0400000065565,0.0,2.514094280414491,0.0905841551634,0.192338276281,1.07808581878,False
145,0.613765001297,0.0400000065565,0.0,2.6162075047721483,-0.0959573646063,0.13431696916,0.957879201397,False
146,0.611814975739,0.0400000065565,0.0,2.7844701792973994,-0.139513515373,0.00439744217859,1.97238597271,False
147,0.73349905014,0.0400000065565,0.0,19.740122202861436,0.0615507493218,0.0133090195372,0.196053501117,False
148,0.583507061005,0.0400000065565,0.0,2.835011888640111,-0.113390286419,0.0870426358909,1.12480054863,False
149,0.630925893784,0.0400000065565,0.0,5.176585141825467,0.098923603918,0.0765336558366,1.28580497234,False
150,0.594717979431,0.0400000065565,0.0,5.060320233368361,0.0746586463002,0.0925299670683,0.131755401062,False
151,0.675050020218,0.0400000065565,0.0,2.080289537558423,-0.198755954204,0.0276454428164,2.72958351347,False
152,0.560326814651,0.0400000065565,0.0,2.5033576207513235,-0.0679795973379,0.168027311308,2.57817478124,False
153,0.608355045319,0.0400000065565,0.0,2.1405678720215806,-0.132462397984,0.157536278424,2.14777881417,False
154,0.640530109406,0.0400000065565,0.0,4.0288486113059685,0.0391513589134,0.124102034611,1.43731571873,False
155,0.683794975281,0.0400000065565,0.0,2.9744047733140997,0.122357862407,0.146543790961,0.0856623882231,False
156,0.639765977859,0.0400000065565,0.0,3.9509135106884243,-0.0829061756383,0.030161812094,0.741871657672,False
157,0.591567993164,0.0400000065565,0.0,3.0352785327013385,-0.0920640981098,0.0984626307255,1.23336806939,False
158,0.568928956985,0.0400000065565,0.0,2.3143210650320096,0.19093100439,0.154582481879,1.79227640228,False
159,0.709077119827,0.0400000065565,0.0,5.306226748883936,0.0885550860167,0.0807557617822,1.55824577824,False
160,0.54814696312,0.0400000065565,0.0,4.13919400908773,0.0722901543391,0.116400739108,2.43761706804,False
161,0.610945224762,0.0400000065565,0.0,6.784053314920646,0.0117088005431,0.0680560758502,3.07390563041,False
162,0.628739118576,0.0400000065565,0.0,2.253376115028865,-0.0682229256487,0.193707637404,2.90448392688,False
163,0.69514298439,0.0400000065565,0.0,2.402233877398684,-0.0586577470227,0.183272313875,2.82571662351,False
164,0.610569953918,0.0400000065565,0.0,3.513390597136241,0.126543644223,0.11297386908,2.99175977274,False
165,0.629609823227,0.0400000065565,0.0,3.555191402620043,0.113114152562,0.120140599357,3.10223171142,False
166,0.599870920181,0.0400000065565,0.0,1.8828215247512545,-0.149660860475,0.185877059414,2.98014086486,False
167,0.712918996811,0.0400000065565,0.0,3.018303622906983,0.111447093658,0.149456390161,0.589534266181,False
168,0.613294124603,0.0400000065565,0.0,2.8765604926359862,-0.130466584773,0.0339717687119,2.06987524496,False
169,0.597882986069,0.0400000065565,0.0,3.4642710435455664,0.118664388488,0.121009134329,2.37112953637,False
170,0.568645000458,0.0400000065565,0.0,2.3555000335526883,0.196339153706,0.143583651305,2.97274448065,False
171,0.703881978989,0.0400000065565,0.0,2.2055030311641874,-0.124004689736,0.156518087434,2.48661401478,False
172,0.584329128265,0.0400000065565,0.0,2.6830986591323285,0.0644510528487,0.184740636917,1.76961249696,False
173,0.606132984161,0.0400000065565,0.0,3.4699358914550893,-0.0353454421858,0.122826699612,2.52623324482,False
174,0.616238832474,0.0400000065565,0.0,2.5939829759981827,0.17654296803,0.136051592521,1.9820559383,False
175,0.690440177917,0.0400000065565,0.0,2.203277041840342,-0.100322223987,0.178350852791,0.86228127733,False
176,0.619005918503,0.0400000065565,0.0,3.1109651725553054,-0.0207281195023,0.148807256987,1.41262992771,False
177,0.621818780899,0.0400000065565,0.0,3.402939817686478,0.183201689089,0.0328971988566,2.90144706864,False
178,0.594517946243,0.0400000065565,0.0,2.2271257011170325,-0.0989257650458,0.176357456681,2.42995686447,False
179,0.709125041962,0.0400000065565,0.0,2.075702462491187,-0.195612201802,0.0501116114896,2.39500073052,False
180,0.624477863312,0.0400000065565,0.0,2.5618461627792573,-0.0442952403513,0.176029325757,0.120691316939,False
181,0.61003613472,0.0400000065565,0.0,6.319703726598406,0.0841950246046,0.0656231683821,0.0763447182502,False
182,0.590394973755,0.0400000065565,0.0,7.061013363051425,0.0263677414207,0.0694867675916,0.0141158269074,False
183,0.732676029205,0.0400000065565,0.0,1.7243877897819397,-0.182751934783,0.18562651402,2.65484048431,False
184,0.61511516571,0.0400000065565,0.0,2.3057410937581535,0.193724969008,0.152946286851,0.864197517939,False
185,0.632958889008,0.0400000065565,0.0,4.2312407853310265,-0.0775608583942,0.0119696381135,0.393900661584,False
186,0.608109951019,0.0400000065565,0.0,7.542722896704013,0.105627380978,0.00934275199444,2.58791796412,False
187,0.738188028336,0.0400000065565,0.0,2.6267973195654877,0.0524885487177,0.189935735137,1.08290181384,False
188,0.560945987701,0.0400000065565,0.0,5.298443358992136,0.125319520431,0.0403209027651,0.819844157201,False
189,0.6488468647,0.0400000065565,0.0,2.078022277956739,0.174206115176,0.199708606169,0.487570249711,False
190,0.574167013168,0.0400000065565,0.0,3.8928408864837065,0.0342010860949,0.128309930134,0.106172318765,False
191,0.733514070511,0.0400000065565,0.0,5.356798072341051,0.0593599760265,0.0913094961806,0.749965042569,False
192,0.582951068878,0.0400000065565,0.0,5.111311087442068,0.0620829198804,0.0952971112304,1.74647448542,False
193,0.58328795433,0.0400000065565,0.0,5.768746365744561,0.125184836313,0.0159974174261,1.34376299461,False
194,0.56286406517,0.0400000065565,0.0,2.4933374632835763,0.00495976019518,0.197449329259,2.70635867017,False
195,0.672713041306,0.0400000065565,0.0,9.321575316782175,0.0935013685378,0.00384016087337,2.78325792971,False
196,0.576745986938,0.0400000065565,0.0,3.5889882613473856,-0.0754980450965,0.0779029978986,0.164088442779,False
197,0.628511190414,0.0400000065565,0.0,5.244234314633191,0.134077021262,0.0154843604687,0.169666112653,False
198,0.586612939835,0.0400000065565,0.0,4.302735530177702,0.0689270714216,0.112547147049,2.5251039117,False
199,0.6976749897,0.0400000065565,0.0,2.759002196930861,-0.123802626284,0.0775317699672,1.1234628981,False
200,0.583561897278,0.0400000065565,0.0,3.821351553302682,0.046405532034,0.130686871554,0.0428719102797,False
201,0.60991191864,0.0400000065565,0.0,11.212877503636541,-0.00158747590622,0.016090087381,0.162495358583,False
202,0.660417079926,0.0400000065565,0.0,2.670750126654404,-0.0951029329664,0.129599472159,0.3007071142,False
203,0.611438989639,0.0400000065565,0.0,9.639422795502625,-0.0114469737764,0.00661353938918,2.85588326677,False
204,0.584322929382,0.0400000065565,0.0,5.281257821661729,-0.0493254413078,0.0313721119529,1.72247339823,False
205,0.704720020294,0.0400000065565,0.0,9.784439440185746,0.0560480138059,0.0485162823545,2.7611340985,False
206,0.592844009399,0.0400000065565,0.0,2.8094613813790748,0.155160333591,0.13568876147,0.13875961084,False
207,0.591605186462,0.0400000065565,0.0,3.2976797734791106,-0.10472521975,0.0452080296928,2.75939826982,False
208,0.593429088593,0.0400000065565,0.0,1000.0,0.0259673946224,0.00269353562912,2.92262807477,True
209,0.649523019791,0.0400000065565,0.0,3.1249960371666563,0.199952623692,0.00390194807226,2.58894090207,False
210,0.614615917206,0.0400000065565,0.0,2.1703402439570527,-0.155239034972,0.122294837456,2.44518078108,False
211,0.586649179459,0.0400000065565,0.0,2.575711011121401,-0.025494412875,0.182738896737,1.04590959916,False
212,0.562083959579,0.0400000065565,0.0,16.44670447162632,0.0133393090975,0.0146096484807,1.28101106411,False
213,0.719516992569,0.0400000065565,0.0,4.355209794143366,-0.0255858652423,0.0942267945137,0.706963562849,False
214,0.567399024963,0.0400000065565,0.0,2.988957211173304,0.0325502993733,0.1671164576,3.1352075961,False
215,0.587297916412,0.0400000065565,0.0,5.2618516011151675,0.0446418398011,0.094910141642,0.744611217987,False
216,0.578349113464,0.0400000065565,0.0,3.3967048239874305,0.185647602755,0.0213320278145,2.75718552855,False
217,0.668670892715,0.0400000065565,0.0,2.656877763816253,-0.0315801270872,0.174046167696,1.23498566866,False
218,0.56125497818,0.0400000065565,0.0,2.656733447225604,-0.135448380799,0.0680991567289,1.29149668962,False
219,0.569861888885,0.0400000065565,0.0,2.622837923268636,0.0014251563326,0.186689581526,1.08517142808,False
220,0.592124938965,0.0400000065565,0.0,6.869074857479429,0.101372271937,0.0391386000471,3.00756504401,False
221,0.68371295929,0.0400000065565,0.0,8.357276494206262,0.0537692101045,0.058222083079,1.3546967139,False
222,0.566033840179,0.0400000065565,0.0,4.778194274045347,-0.0612489308889,0.0264312194441,1.92620067279,False
223,0.628581047058,0.0400000065565,0.0,1.9747025097743958,-0.169532461042,0.14215396748,2.13887031054,False
224,0.581059932709,0.0400000065565,0.0,2.821156287733226,-0.132306798837,0.041492779798,0.717066922486,False
225,0.735916137695,0.0400000065565,0.0,2.6968793810596785,0.152748795221,0.147175653708,2.25078508178,False
226,0.583948135376,0.0400000065565,0.0,3.828168351444238,0.14184425425,0.0817735981545,2.71187992489,False
227,0.597482919693,0.0400000065565,0.0,2.8471832562457764,-0.0672840638961,0.13903150282,2.86565813099,False
228,0.595644950867,0.0400000065565,0.0,2.192645356654326,0.152197316035,0.198523925809,1.08864405029,False
229,0.725003004074,0.0400000065565,0.0,2.203106973296081,0.19834239604,0.162588419166,2.14708081292,False
230,0.56605219841,0.0400000065565,0.0,2.608019698589245,0.0817839621932,0.187107609036,1.62458007946,False
231,0.595453023911,0.0400000065565,0.0,2.536239883586227,0.057720037112,0.196344242265,0.349297842939,False
232,0.579989910126,0.0400000065565,0.0,6.46265998062155,0.117339101541,0.00209717171699,2.80359379604,False
233,0.698068857193,0.0400000065565,0.0,3.820358166700296,-0.0189485777345,0.116850579823,0.797598471053,False
234,0.583377122879,0.0400000065565,0.0,3.009181048727161,0.0246580110539,0.165448357008,0.244834409336,False
235,0.616724967957,0.0400000065565,0.0,2.5941027301622404,0.130994944701,0.169913234065,2.76038824574,False
236,0.640332937241,0.0400000065565,0.0,5.444972779357141,0.0832526197543,0.0810034606816,0.0665046441405,False
237,0.667675971985,0.0400000065565,0.0,2.7205380580829055,0.0259769173075,0.183251406811,2.92005961706,False
238,0.568506002426,0.0400000065565,0.0,5.0793344702940795,0.00271804891055,0.0911049604999,1.5077862594,False
239,0.5598051548,0.0400000065565,0.0,5.195712097178346,0.0579950225177,0.094535750546,0.568686002004,False
240,0.621777057648,0.0400000065565,0.0,5.15498142405172,0.132641610255,0.0287277556314,0.216279657088,False
241,0.729804992676,0.0400000065565,0.0,8.940037786384124,0.0224561664231,0.0531053147946,0.721463068199,False
242,0.663948059082,0.0400000065565,0.0,1.9776359809583248,-0.144546614115,0.172812311436,2.58552470378,False
243,0.586472034454,0.0400000065565,0.0,3.2649067624999555,0.144814453734,0.111655424088,2.37297183398,False
244,0.655241966248,0.0400000065565,0.0,2.8459560190656035,0.0238183240511,0.174941095382,1.07770904153,False
245,0.685024023056,0.0400000065565,0.0,4.387152622335573,0.135434734774,0.0622990925229,0.705652439318,False
246,0.571516036987,0.0400000065565,0.0,4.770813903858567,-0.0636513349662,0.0155003582012,1.8022278234,False
247,0.591307878494,0.0400000065565,0.0,6.375952934764746,0.103273734884,0.0463257689594,2.94019214112,False
248,0.5724401474,0.0400000065565,0.0,4.057044298458628,-0.0563328078899,0.076867974717,0.406425111434,False
249,0.71875,0.0400000065565,0.0,3.5455788047383896,-0.0116125338416,0.131236363514,1.17476222799,False
250,0.592710971832,0.0400000065565,0.0,2.8948540836238363,-0.0396487779399,0.153259144298,3.11977928769,False
251,0.605036020279,0.0400000065565,0.0,5.41401239531187,-0.021605178254,0.0688031106187,0.765078506149,False
252,0.626472949982,0.0400000065565,0.0,2.3751611961615815,-0.156010050532,0.0767813220252,1.22119021147,False
253,0.681739091873,0.0400000065565,0.0,4.0203007840738785,0.0263576442853,0.123618305058,2.12255133815,False
