0.0.0,0.752090930939
0.0.1,0.52482509613
0.0.2,0.444097042084
0.0.3,0.44854593277
0.0.4,0.440986871719
0.0.5,0.427664995193
0.0.6,0.457646846771
0.0.7,0.420862197876
0.0.8,0.535593032837
0.0.9,0.462626934052
0.0.10,0.468492984772
0.0.11,0.427248001099
0.0.12,0.441958189011
0.0.13,0.417670965195
0.0.14,0.412647008896
0.0.15,0.413350105286
0.0.16,0.564764976501
0.0.17,0.407762050629
0.0.18,0.424746990204
0.0.19,0.435693979263
0.0.20,0.474460840225
0.0.21,0.423962116241
0.0.22,0.433506965637
0.0.23,0.538922071457
0.0.24,0.474312067032
0.0.25,0.418122053146
0.0.26,0.419318914413
0.0.27,0.443792104721
0.0.28,0.426517963409
0.0.29,0.494370222092
0.0.30,0.430965900421
0.0.31,0.538453102112
0.0.32,0.445349931717
0.0.33,0.443170070648
0.0.34,0.423076868057
0.0.35,0.445284128189
0.0.36,0.429388999939
0.0.37,0.443516969681
0.0.38,0.567270994186
0.0.39,0.437781095505
0.0.40,0.436637878418
0.0.41,0.428155899048
0.0.42,0.433666944504
0.0.43,0.424868822098
0.0.44,0.425148963928
0.0.45,0.432408094406
0.0.46,0.541913032532
0.0.47,0.443574905396
0.0.48,0.429753065109
0.0.49,0.435415029526
0.0.50,0.433123826981
0.0.51,0.445209026337
0.0.52,0.430442094803
0.0.53,0.523216962814
0.0.54,0.43794298172
0.0.55,0.435145139694
0.0.56,0.457019090652
0.0.57,0.455249786377
0.0.58,0.442177057266
0.0.59,0.431126832962
0.0.60,0.421175003052
0.0.61,0.529314994812
0.0.62,0.442602872849
0.0.63,0.463021039963
0.0.64,0.435203075409
0.0.65,0.43566608429
0.0.66,0.455413103104
0.0.67,0.425638914108
0.0.68,0.565140962601
0.0.69,0.481840133667
0.0.70,0.469154119492
0.0.71,0.421440124512
0.0.72,0.418856859207
0.0.73,0.422030925751
0.0.74,0.417240858078
0.0.75,0.454538106918
0.0.76,0.515059947968
0.0.77,0.423951148987
0.0.78,0.487982988358
0.0.79,0.428841114044
0.0.80,0.447322130203
0.0.81,0.429105997086
0.0.82,0.420266151428
0.0.83,0.548166036606
0.0.84,0.445544958115
0.0.85,0.418258905411
0.0.86,0.423964977264
0.0.87,0.419350147247
0.0.88,0.426111936569
0.0.89,0.445283174515
0.0.90,0.440490961075
0.0.91,0.53385591507
0.0.92,0.420746088028
0.0.93,0.450507164001
0.0.94,0.419359922409
0.0.95,0.422374010086
0.0.96,0.439429998398
0.0.97,0.444507837296
0.0.98,0.557137012482
0.0.99,0.574877023697
0.1.0,0.438176870346
0.1.1,0.43146109581
0.1.2,0.514487981796
0.1.3,0.436130046844
0.1.4,0.412695169449
0.1.5,0.452471971512
0.1.6,0.42547416687
0.1.7,0.416686058044
0.1.8,0.478734016418
0.1.9,0.469455957413
0.1.10,0.585386991501
0.1.11,0.460778951645
0.1.12,0.480479001999
0.1.13,0.470726013184
0.1.14,0.434868097305
0.1.15,0.460888147354
0.1.16,0.452967882156
0.1.17,0.432548999786
0.1.18,0.589891910553
0.1.19,0.41245508194
0.1.20,0.41620516777
0.1.21,0.423850059509
0.1.22,0.427079916
0.1.23,0.450675010681
0.1.24,0.440343856812
0.1.25,0.433727025986
0.1.26,0.56938791275
0.1.27,0.420464992523
0.1.28,0.440315008163
0.1.29,0.420412063599
0.1.30,0.449643850327
0.1.31,0.437592029572
0.1.32,0.465548992157
0.1.33,0.431499958038
0.1.34,0.547254085541
0.1.35,0.426320075989
0.1.36,0.419769048691
0.1.37,0.41478395462
0.1.38,0.45739197731
0.1.39,0.44759106636
0.1.40,0.436050891876
0.1.41,0.429270029068
0.1.42,0.567899942398
0.1.43,0.439166784286
0.1.44,0.440497875214
0.1.45,0.424380064011
0.1.46,0.426926136017
0.1.47,0.451514005661
0.1.48,0.420969009399
0.1.49,0.430408000946
0.1.50,0.549444198608
0.1.51,0.48903799057
0.1.52,0.451905012131
0.1.53,0.408015012741
0.1.54,0.426120042801
0.1.55,0.427757024765
0.1.56,0.446139097214
0.1.57,0.421331882477
0.1.58,0.551212072372
0.1.59,0.439911842346
0.1.60,0.411880016327
0.1.61,0.432101011276
0.1.62,0.442726135254
0.1.63,0.410676002502
0.1.64,0.4390001297
0.1.65,0.446960926056
0.1.66,0.556161880493
0.1.67,0.424337863922
0.1.68,0.417889118195
0.1.69,0.427942037582
0.1.70,0.491935014725
0.1.71,0.444185018539
0.1.72,0.431663036346
0.1.73,0.444165945053
0.1.74,0.571193933487
0.1.75,0.435670137405
0.1.76,0.407092094421
0.1.77,0.432089805603
0.1.78,0.453510046005
0.1.79,0.425332069397
0.1.80,0.421828985214
0.1.81,0.408140182495
0.1.82,0.525094032288
0.1.83,0.418516159058
0.1.84,0.43708896637
0.1.85,0.438142061234
0.1.86,0.435907125473
0.1.87,0.411049127579
0.1.88,0.436866044998
